Gen	lnL	lnP	TL	Insertion	Deletion	R[1-1]	R[1-2]	R[1-3]	R[1-4]	R[1-5]	R[1-6]	R[1-7]	R[1-8]	R[1-9]	R[1-10]	R[1-11]	R[1-12]	R[1-13]	R[2-2]	R[2-3]	R[2-4]	R[2-5]	R[2-6]	R[2-7]	R[2-8]	R[2-9]	R[2-10]	R[2-11]	R[2-12]	R[2-13]	R[3-3]	R[3-4]	R[3-5]	R[3-6]	R[3-7]	R[3-8]	R[3-9]	R[3-10]	R[3-11]	R[3-12]	R[3-13]	R[4-4]	R[4-5]	R[4-6]	R[4-7]	R[4-8]	R[4-9]	R[4-10]	R[4-11]	R[4-12]	R[4-13]	R[5-5]	R[5-6]	R[5-7]	R[5-8]	R[5-9]	R[5-10]	R[5-11]	R[5-12]	R[5-13]	R[6-6]	R[6-7]	R[6-8]	R[6-9]	R[6-10]	R[6-11]	R[6-12]	R[6-13]	R[7-7]	R[7-8]	R[7-9]	R[7-10]	R[7-11]	R[7-12]	R[7-13]	R[8-9]	R[8-10]	R[8-11]	R[8-12]	R[8-13]	R[9-9]	R[9-10]	R[9-11]	R[9-12]	R[9-13]	R[10-10]	R[10-11]	R[10-12]	R[10-13]	R[11-12]	R[11-13]	R[12-12]	R[12-13]	R[13-13]	F[0]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	F[45]	F[46]	F[47]	F[48]	F[49]	F[50]	F[51]	F[52]	F[53]	F[54]	F[55]	F[56]	F[57]	F[58]	F[59]	F[60]	F[61]	F[62]	F[63]	F[64]	F[65]	F[66]	F[67]	F[68]	F[69]	F[70]	F[71]	F[72]	F[73]	F[74]	F[75]	F[76]	F[77]	F[78]	F[79]	F[80]	F[81]	F[82]	F[83]	F[84]	
8900	-29342.2	-397.033	5.77752	0.113737	0.137764	0.00227641	0.000221109	8.05341e-05	0.000220727	0.000289287	0.00276437	0.000227668	0.000262309	0.000221708	0.000265862	0.000269284	0.000218912	0.000749993	0.000910839	0.000333081	0.00942322	0.000780625	0.000357353	0.0164587	0.0309606	0.000983522	0.000745976	0.000999721	0.00200872	0.00100064	0.00367702	0.000339926	0.000330334	0.000404196	0.000499296	0.00100204	0.000863413	0.000932643	0.000816583	0.000911019	0.00100197	0.0349138	0.00064684	0.000861002	0.00269649	0.0134966	0.000931899	0.00074688	0.00125282	0.00344331	0.00100108	0.0762625	0.000343046	0.0125552	0.000962122	0.000496854	0.000863555	0.000932712	0.00208425	0.00100107	0.00171524	0.00048764	0.00091158	0.000678313	0.000666269	0.001	0.00086385	0.00100089	0.0490095	0.0176298	0.00169127	0.00100089	0.00096882	0.00905402	0.00901054	0.000863602	0.000678416	0.0159237	0.00298366	0.00512863	0.0282206	0.00172877	0.0244117	0.011081	0.110839	0.00755323	0.000863281	0.0693468	0.218856	0.111611	0.0231284	0.0044742	0.00676614	0.0205516	0.00587867	0.00679911	0.0614131	0.0529753	0.0480074	0.0657294	0.0887176	0.01961	0.0139103	0.017551	0.0454311	0.00234819	0.0159495	0.0324154	0.0235777	0.0478893	0.0101393	0.00209865	0.00552553	0.052973	0.0201934	0.00099883	0.0275492	0.00665891	0.0124751	0.0275144	0.000992391	0.00101465	0.00820787	0.00429226	0.00101642	0.0302484	0.0105406	0.0123659	0.00418495	0.0268037	0.00456696	0.0237037	0.00224706	0.0177154	0.000995725	0.00100426	0.00169392	0.0195588	0.00232861	0.00169732	0.001	0.0118329	0.001	0.00915737	0.000999913	0.001	0.00334462	0.00343611	0.00352075	0.00101647	0.00638369	0.0010154	0.00203465	0.0124479	0.00101634	0.000999983	0.00102004	0.00316413	0.00100343	0.001016	0.00723977	0.0128816	0.00170867	0.0010159	0.00100428	0.000999929	0.000992404	0.00480553	0.001	0.00345969	0.000999935	0.000997433	0.000995729	0.000983709	0.000991411	0.0010159	0.000994404	0.000995733	0.001	
9000	-29340.1	-388.557	5.77752	0.115381	0.136119	0.00227384	0.000220859	8.04432e-05	0.000220477	0.00028896	0.00276125	0.000227411	0.000262013	0.000221457	0.000265562	0.00026898	0.000218665	0.000749147	0.000909811	0.000332705	0.00941258	0.000779744	0.000356949	0.0164401	0.0309257	0.000982412	0.000745133	0.000998593	0.0009979	0.000998908	0.00367287	0.000339542	0.000329961	0.00040374	0.000498732	0.0010009	0.000862438	0.00093159	0.000815661	0.00090999	0.00100084	0.0348744	0.000646109	0.00086003	0.00269344	0.0134814	0.001	0.000746037	0.0012514	0.00343942	0.000999948	0.0761764	0.000342659	0.0125411	0.000998909	0.000496293	0.00086258	0.000931659	0.0020819	0.000999944	0.00171331	0.000487089	0.000910551	0.000677547	0.000665517	0.000998218	0.000862874	0.000998219	0.0489542	0.0176099	0.000998821	0.00099976	0.000998989	0.00998599	0.00900037	0.000998957	0.00099822	0.0159057	0.00298029	0.00512284	0.0281888	0.00172682	0.0256776	0.0110685	0.110714	0.00754471	0.000862306	0.0692685	0.218608	0.111485	0.0231023	0.00446914	0.0067585	0.0205284	0.00589513	0.00681815	0.0615851	0.0531236	0.0481418	0.0659135	0.0889661	0.0196649	0.0139492	0.0176001	0.0455583	0.00235476	0.0159942	0.0325062	0.0236437	0.0480234	0.0101677	0.00210452	0.00554101	0.0531213	0.0202499	0.00100163	0.0276264	0.00667755	0.01251	0.0275914	0.000995169	0.00101749	0.00823085	0.00383033	0.00100375	0.0303331	0.0105701	0.0124006	0.00419667	0.0268787	0.00457975	0.02377	0.00225335	0.0140339	0.00100002	0.00100707	0.00169866	0.0196136	0.00233513	0.00170208	0.0010028	0.011866	0.00100002	0.00918301	0.00100271	0.0010028	0.00335398	0.00344574	0.00353061	0.001	0.00522859	0.00101824	0.00204034	0.0124827	0.00101918	0.00100278	0.0010229	0.00317299	0.00100624	0.00101884	0.00726004	0.0129177	0.00171346	0.00101875	0.00100709	0.00100273	0.000995183	0.00743303	0.0010028	0.00346938	0.00100273	0.00100023	0.000998517	0.000986463	0.000994187	0.00101874	0.000997188	0.000998521	0.0010028	
9100	-29352.9	-387.76	5.60322	0.11972	0.141237	0.00228613	0.000222053	8.08779e-05	0.000221669	0.000290521	0.00277617	0.00022864	0.000263429	0.000222654	0.000266997	0.000270434	0.000219847	0.000753195	0.000914727	0.000334503	0.00946345	0.000783957	0.000358878	0.016529	0.0310928	0.00098772	0.00074916	0.00100399	0.00100555	0.00100431	0.00369271	0.000341377	0.000331744	0.000405921	0.000501428	0.00100631	0.000867098	0.000936624	0.000820068	0.000914908	0.00100624	0.0350628	0.000649601	0.000864677	0.002708	0.0135542	0.0010054	0.000750068	0.00125816	0.00345801	0.00100535	0.076588	0.000344511	0.0126088	0.00100431	0.000498975	0.000867241	0.000936693	0.00209315	0.00100535	0.00172257	0.000489722	0.000915472	0.000681208	0.000669113	0.00100361	0.000867537	0.00100361	0.0492187	0.0121591	0.00100554	0.00100516	0.00100439	0.01004	0.00904901	0.00100436	0.00100361	0.0159917	0.00299639	0.00515052	0.0283411	0.00173615	0.0258164	0.0111283	0.111312	0.00758548	0.00100554	0.0696429	0.21979	0.112088	0.0232271	0.00449329	0.00679502	0.0206393	0.00593301	0.00686197	0.0619809	0.0534651	0.0484512	0.0663371	0.0895378	0.0197913	0.0140389	0.0177132	0.0458511	0.0023699	0.0153082	0.0327151	0.0237957	0.048332	0.0102331	0.00211805	0.00557662	0.0466104	0.0203801	0.00100806	0.0278039	0.00672047	0.0125904	0.0277688	0.00100157	0.00102403	0.00828375	0.00385495	0.001	0.030528	0.010638	0.0124803	0.00422364	0.0270515	0.00460918	0.0239228	0.00226784	0.0141241	0.00100645	0.00101355	0.00170958	0.0210155	0.00235013	0.00171302	0.00100925	0.0119423	0.00100644	0.00924203	0.00100916	0.00100925	0.00337554	0.00346788	0.0035533	0.00100643	0.00526219	0.00102479	0.00205346	0.012563	0.000999548	0.00100923	0.00102947	0.00319338	0.00101271	0.00102539	0.0073067	0.0130007	0.00172447	0.001	0.00101356	0.00100917	0.00100158	0.0074808	0.00100924	0.00349168	0.00100918	0.00100665	0.00100493	0.000992803	0.00100058	0.00102529	0.0010036	0.00100494	0.00100924	
9200	-29301.6	-390.126	5.7737	0.11972	0.141237	0.00216551	0.000210337	7.66109e-05	0.000209974	0.000275194	0.0026297	0.000216578	0.000249531	0.000210907	0.00025291	0.000256166	0.000208248	0.000713457	0.00378994	0.000316855	0.00896416	0.000742597	0.000339944	0.0156569	0.0294524	0.00100077	0.000709635	0.00095102	0.000952494	0.00095132	0.00349789	0.000323366	0.000314241	0.000384505	0.000474973	0.000953221	0.000821351	0.000887209	0.000776802	0.000866638	0.000953155	0.033213	0.000615329	0.001	0.00256513	0.0128391	0.00095236	0.000710495	0.00119178	0.00327556	0.00095231	0.125741	0.000326335	0.0119436	0.000951321	0.00047265	0.000821486	0.000887274	0.00198271	0.000952306	0.00163168	0.000463884	0.000867172	0.000645269	0.000633811	0.000950663	0.000821767	0.000947232	0.046622	0.0115176	0.000947236	0.000952131	0.000951397	0.00951025	0.00857159	0.000951367	0.000950665	0.015148	0.00283831	0.000999819	0.0268459	0.00164456	0.0244543	0.0105412	0.10544	0.00718528	0.000952491	0.0659686	0.208194	0.106174	0.0220017	0.00425623	0.00643652	0.0198332	0.00577966	0.00668461	0.0603789	0.0520831	0.0471989	0.0646224	0.0872235	0.0192797	0.013676	0.0172554	0.044666	0.00230864	0.0149125	0.0576987	0.0231806	0.0470828	0.00996857	0.0020633	0.00543248	0.0454057	0.0198533	0.000982009	0.0270853	0.00654677	0.012265	0.027051	0.000975678	0.000997557	0.00806964	0.00375531	0.000974152	0.0297389	0.0103631	0.0121577	0.00411447	0.0263523	0.00449004	0.0233045	0.00220922	0.0137591	0.000980433	0.00098735	0.00166539	0.0204723	0.00228939	0.00166874	0.000983163	0.0116336	0.000980431	0.00900315	0.000983073	0.000983159	0.00328829	0.00337825	0.00346145	0.000980414	0.00512618	0.000998299	0.00200038	0.0122382	0.000973713	0.000983142	0.00100286	0.00311084	0.000986532	0.000998886	0.00711784	0.0126647	0.0016799	0.000974153	0.000987363	0.000983089	0.000975691	0.00728744	0.000983159	0.00340143	0.000983095	0.000980635	0.00097896	0.000967142	0.000974714	0.000999983	0.000977657	0.000978963	0.001	
9300	-29288.7	-387.801	5.59078	0.11972	0.141237	0.00212807	0.000206701	7.52864e-05	0.000206344	0.000270436	0.00258424	0.000212833	0.000245217	0.000207261	0.000248538	0.000251737	0.000204648	0.000701123	0.00372442	0.000311377	0.00880919	0.000729758	0.000334067	0.0153862	0.0289432	0.000983473	0.000697367	0.000934578	0.000936028	0.000934874	0.00343742	0.000317776	0.000308809	0.000377858	0.000466761	0.000936742	0.000807152	0.00087187	0.000763373	0.000979101	0.000936677	0.0326388	0.000604691	0.000982712	0.00252078	0.0126171	0.000935895	0.000979383	0.000978974	0.00321894	0.000935847	0.123568	0.000320693	0.0117371	0.000934874	0.000464478	0.000807284	0.001	0.00194844	0.000935843	0.00160348	0.000455865	0.000852181	0.000634113	0.000622854	0.000987965	0.00080756	0.000930857	0.045816	0.00777286	0.00093086	0.00093567	0.000934949	0.00934584	0.0084234	0.000934919	0.00093423	0.0148861	0.0113182	0.000982534	0.0263817	0.00161612	0.0240315	0.0103589	0.103617	0.00706106	0.000936024	0.0648281	0.204595	0.104339	0.0216213	0.00418265	0.00275367	0.0349684	0.00584316	0.00675805	0.0500805	0.0526554	0.0477175	0.0653324	0.0881818	0.0194915	0.0138263	0.017445	0.0451567	0.00233401	0.0150764	0.0583326	0.0234353	0.0476001	0.0100781	0.00208597	0.00655904	0.0447641	0.0200714	0.000992798	0.0273829	0.00661869	0.0123997	0.0273482	0.000986397	0.00100852	0.00815829	0.00379657	0.000984855	0.0300657	0.0104769	0.0122913	0.00415968	0.0266418	0.00453938	0.0235605	0.00223349	0.0139102	0.000991204	0.000998198	0.00168369	0.0206972	0.00231454	0.00168707	0.000993965	0.0117614	0.001	0.00910207	0.000993874	0.000993961	0.00332442	0.00341536	0.00349948	0.000991185	0.0051825	0.00100927	0.00202236	0.0123727	0.000984411	0.000993944	0.00101388	0.00314502	0.00099737	0.00100986	0.00719605	0.0128038	0.00169836	0.000984856	0.000998211	0.00099389	0.00098641	0.00736751	0.001011	0.0034388	0.000993896	0.000991409	0.000989715	0.000977768	0.000985423	0.00101097	0.00101103	0.000989719	0.00101099	
9400	-29291.8	-388.326	5.57719	0.11972	0.141237	0.00218182	0.000211921	7.71877e-05	0.000211555	0.000277266	0.0026495	0.000218208	0.000251409	0.000212495	0.000254815	0.000258095	0.000209816	0.000718829	0.0117113	0.00031924	0.00903166	0.000748188	0.000342503	0.0157748	0.0296741	0.00100831	0.000714978	0.00103342	0.000959666	0.000958483	0.00352423	0.000325801	0.000316607	0.0003874	0.000478549	0.000960398	0.000827535	0.000893888	0.000782651	0.00100383	0.00102538	0.033463	0.000619962	0.00100753	0.00258444	0.0129358	0.00102532	0.00100412	0.0010037	0.00330023	0.00095948	0.126688	0.000328792	0.0120335	0.000958483	0.000476208	0.000827671	0.00102525	0.00199764	0.000959476	0.00164397	0.000467377	0.000873701	0.000650127	0.000638583	0.00101292	0.000827954	0.000954364	0.046973	0.00796915	0.000954368	0.0009593	0.00095856	0.00958186	0.00863613	0.00095853	0.00102545	0.015262	0.0116041	0.00100735	0.027048	0.00165694	0.0246384	0.0106205	0.106233	0.00723937	0.000959662	0.0330449	0.209761	0.106973	0.0221673	0.00428828	0.00282321	0.0358515	0.0058497	0.00676561	0.0501365	0.0527142	0.0477708	0.0654055	0.0882804	0.0195133	0.0138417	0.0174645	0.0452072	0.00233662	0.0150932	0.0583978	0.0234615	0.0476533	0.0100894	0.00208831	0.00656637	0.0448142	0.0200939	0.000993908	0.0274135	0.00662609	0.0124136	0.0273788	0.0009875	0.00100965	0.00816742	0.00380081	0.000985956	0.0300993	0.0104886	0.012305	0.00416433	0.0266716	0.00454445	0.0235868	0.00223599	0.0139258	0.000992313	0.000999992	0.00168557	0.0207203	0.00231713	0.00168896	0.00100112	0.0117746	0.00100112	0.00911224	0.000994985	0.000995072	0.00332814	0.00230397	0.0035034	0.000992293	0.00518829	0.00100111	0.00202462	0.0123865	0.000985512	0.000995055	0.00101502	0.00314854	0.000998486	0.00101099	0.00720409	0.0128181	0.00170025	0.000985957	0.000999327	0.000995001	0.00100111	0.00737575	0.00101213	0.00344264	0.000995007	0.000992518	0.001	0.000978861	0.000986525	0.0010011	0.00101216	0.000990825	0.001	
9500	-29290.3	-388.161	5.57719	0.11972	0.141237	0.00209774	0.000203754	7.42131e-05	0.000203402	0.000266581	0.0025474	0.000209799	0.000241721	0.000204306	0.000244995	0.000248149	0.00020173	0.000691127	0.0260311	0.000306938	0.0086836	0.000719355	0.000329304	0.0151669	0.0285306	0.000969452	0.000687425	0.000993595	0.000922683	0.000921546	0.00338841	0.000313245	0.000304406	0.000372471	0.000460107	0.000923387	0.000795645	0.000859441	0.00075249	0.000965143	0.000985869	0.0321735	0.00059607	0.000968702	0.00248484	0.0124373	0.000985807	0.00096542	0.000965017	0.00317305	0.000922505	0.121806	0.000316121	0.0115698	0.000921546	0.000457857	0.000795775	0.000985744	0.00192066	0.000922501	0.00158062	0.000449366	0.000840032	0.000625073	0.000613974	0.000973881	0.000796047	0.000976268	0.0451628	0.00766205	0.000917589	0.000922331	0.00092162	0.0092126	0.00830332	0.000921591	0.000961439	0.0146739	0.0111569	0.000968527	0.0260056	0.00159308	0.0282804	0.0102113	0.10214	0.00696039	0.00092268	0.0404299	0.201678	0.102851	0.0213131	0.00412302	0.0131962	0.0344699	0.00584973	0.00676565	0.0501368	0.0527146	0.0477711	0.0654059	0.088281	0.0195134	0.0138418	0.0174646	0.0452075	0.00233663	0.0150933	0.0583981	0.0234616	0.0476536	0.0100894	0.00208832	0.00656641	0.0448145	0.020094	0.000993914	0.0274136	0.00662613	0.0124137	0.027379	0.000987506	0.00100965	0.00816747	0.00380083	0.000985962	0.0300995	0.0104887	0.0123051	0.00416436	0.0266717	0.00454448	0.023587	0.002236	0.0139259	0.000992319	0.000999998	0.00168558	0.0207205	0.00231714	0.00168897	0.00100113	0.0117746	0.00100112	0.0091123	0.00100001	0.000995078	0.00332816	0.00230399	0.00350342	0.000992299	0.00518832	0.00100112	0.00202463	0.0123866	0.000985517	0.000995061	0.00101502	0.00314855	0.000998492	0.001	0.00720414	0.0128182	0.00170026	0.000985963	0.000999333	0.000995007	0.00100111	0.00737579	0.00101214	0.00344266	0.000995013	0.000992524	0.00100001	0.000978867	0.000986531	0.00100111	0.00101216	0.000990831	0.00100001	
9600	-29278.5	-389.452	5.55384	0.119138	0.14182	0.00209993	0.000203968	7.42908e-05	0.000203615	0.00026686	0.00255006	0.000210019	0.000241974	0.00020452	0.000245251	0.000248408	0.000201941	0.000691851	0.0260583	0.000307259	0.00869269	0.000720107	0.000329649	0.0151828	0.0285604	0.000970467	0.000688144	0.000994635	0.000923649	0.00092251	0.00339196	0.000313573	0.000304725	0.000372861	0.000460588	0.000924354	0.000796477	0.00086034	0.000753277	0.000966153	0.000986901	0.0322071	0.000596694	0.000969716	0.00248744	0.0124503	0.000986838	0.00096643	0.000966027	0.00317637	0.001	0.121933	0.000316452	0.0115819	0.00092251	0.000458336	0.000796608	0.000999923	0.00192267	0.000923466	0.00158227	0.000449836	0.00084091	0.000625727	0.000614617	0.0009749	0.00079688	0.00097729	0.0439593	0.00767006	0.000918549	0.000923296	0.000999886	0.00922224	0.00831201	0.000922555	0.000999923	0.0146892	0.0111686	0.00096954	0.0260328	0.00159475	0.0283099	0.0102219	0.102246	0.00696767	0.000923645	0.0404722	0.201889	0.102959	0.0213354	0.00412734	0.01321	0.034506	0.00581792	0.00672885	0.0498642	0.0524279	0.0475113	0.0650502	0.0878009	0.0194073	0.0137665	0.0173696	0.0449616	0.00232392	0.0150112	0.0580806	0.023334	0.0528282	0.0100346	0.00207696	0.0065307	0.0445707	0.0199847	0.000988509	0.0272646	0.0065901	0.0123461	0.0272301	0.000982135	0.00100416	0.00812305	0.00378016	0.0009806	0.0299358	0.0104317	0.0122382	0.00414171	0.0265267	0.00451976	0.0234587	0.00222384	0.0138501	0.000986922	0.00099456	0.00167641	0.0206078	0.00230454	0.00167978	0.000995686	0.0117106	0.00099568	0.00906274	0.000994573	0.000989666	0.00331006	0.00229146	0.00348436	0.000986903	0.00516011	0.000995676	0.00201362	0.0123192	0.000980158	0.000994566	0.0010095	0.00313143	0.000993062	0.000994562	0.00716496	0.0127485	0.00169102	0.000980601	0.000994561	0.000989596	0.000995668	0.00733568	0.00100664	0.00342394	0.000989602	0.000987126	0.000994569	0.000973544	0.000981166	0.000994561	0.00100666	0.000985443	0.000994568	
9700	-29256.5	-390.457	5.72402	0.119138	0.14182	0.00211274	0.000205212	7.47439e-05	0.000204857	0.000268487	0.00256562	0.0002113	0.00024345	0.000205767	0.000246747	0.000249923	0.000203173	0.00069607	0.0262172	0.000309133	0.00874571	0.0007245	0.00033166	0.0152754	0.0287346	0.000976386	0.000692341	0.0010007	0.000995755	0.000928137	0.00341265	0.000315486	0.000306583	0.000375135	0.000463398	0.000929992	0.000801335	0.000865587	0.000757872	0.000972046	0.00099292	0.0324036	0.000600333	0.00097563	0.00250261	0.0125262	0.000992857	0.000972325	0.000971919	0.00319574	0.0010061	0.122677	0.000318382	0.0116525	0.000928137	0.000461131	0.000801467	0.00100602	0.0019344	0.000929099	0.00159192	0.00045258	0.000846039	0.000629544	0.000618365	0.000980846	0.000801741	0.000983251	0.0484729	0.00771685	0.000924152	0.000928928	0.00100598	0.00927849	0.0083627	0.000928182	0.00100602	0.0147788	0.0112367	0.000975454	0.0261916	0.00160448	0.0180714	0.0102843	0.10287	0.00701017	0.000929279	0.0407191	0.20312	0.103587	0.0214655	0.00415251	0.0132906	0.0347165	0.00581878	0.00672985	0.0498716	0.0524356	0.0475183	0.0650598	0.0878139	0.0194102	0.0137686	0.0173722	0.0449683	0.00232427	0.0150135	0.0580892	0.0233375	0.0526742	0.010036	0.00207727	0.00653167	0.0445773	0.0199877	0.000988655	0.0272686	0.00659107	0.012348	0.0272341	0.000982281	0.00100014	0.00812425	0.00378072	0.000980745	0.0299402	0.0104332	0.01224	0.00414232	0.0265306	0.00452043	0.0234622	0.00222417	0.0138522	0.000987068	0.000994707	0.00167666	0.0206108	0.00230488	0.00168003	0.000995833	0.0117123	0.000995827	0.00906409	0.00099472	0.000989813	0.00331055	0.0022918	0.00348488	0.000987049	0.00516087	0.00100015	0.00201392	0.0123211	0.000980303	0.000994713	0.00100965	0.00313189	0.000993209	0.000994709	0.00716602	0.0127504	0.00169127	0.000980746	0.000994709	0.000989743	0.00100015	0.00733676	0.00100679	0.00342445	0.000989748	0.000987272	0.00100014	0.000973688	0.000981311	0.000999995	0.00100014	0.000985589	0.001	
9800	-29245.4	-390.282	5.72402	0.119138	0.14182	0.00211808	0.00020573	7.49328e-05	0.000205374	0.000269166	0.0025721	0.000211834	0.000244065	0.000206287	0.000247371	0.000250555	0.000203686	0.00069783	0.0262835	0.000309914	0.00876781	0.00100288	0.000332498	0.015314	0.0288073	0.000978854	0.000694091	0.00100323	0.000998271	0.000930482	0.00342127	0.000316283	0.000307358	0.000376083	0.000464569	0.00100295	0.00080336	0.000867775	0.000759787	0.000974503	0.00099543	0.0324855	0.000601851	0.000978096	0.00250894	0.00731527	0.000995367	0.00100299	0.000974376	0.00320382	0.00100294	0.122987	0.000319187	0.011682	0.0010026	0.000462297	0.000803493	0.00100857	0.00193928	0.000931447	0.00159594	0.000453723	0.000848178	0.000631135	0.000619928	0.000983325	0.000803767	0.00100296	0.0485954	0.00773635	0.000926488	0.000931275	0.00100853	0.00930194	0.00838384	0.000930528	0.00100856	0.0148162	0.0112651	0.000977919	0.0262578	0.00160853	0.0181171	0.0103103	0.105386	0.00702789	0.000931628	0.040822	0.203634	0.103848	0.0215198	0.004163	0.0133242	0.0348042	0.00587671	0.00299461	0.0503681	0.0529577	0.0479914	0.0657075	0.0886881	0.0196034	0.0139056	0.0175451	0.045416	0.00234741	0.0151629	0.0586675	0.0235698	0.0531986	0.010136	0.00209795	0.00659669	0.0450211	0.0201867	0.001	0.0275401	0.00665669	0.0124709	0.0275052	0.00099206	0.00101009	0.00820513	0.00381836	0.000990509	0.0302383	0.0105371	0.0123618	0.00418356	0.0239177	0.00456544	0.0236958	0.00224631	0.0139901	0.000996895	0.00100461	0.00169335	0.020816	0.00232783	0.00169676	0.00100575	0.0118289	0.000999996	0.00915432	0.00100462	0.000999667	0.0033435	0.00231461	0.00351957	0.000999992	0.00521225	0.000999989	0.00203397	0.0091717	0.000990062	0.00100462	0.0010197	0.00316307	0.0010031	0.000999999	0.00723736	0.0128773	0.00170811	0.00099051	0.00100461	0.000999596	0.00101011	0.0074098	0.00101681	0.00345854	0.000999602	0.000999998	0.0010101	0.000983381	0.001	0.00100995	0.0010101	0.000995401	0.00100996	
9900	-29219.2	-390.457	5.72402	0.119138	0.14182	0.00194839	0.000189248	6.89295e-05	0.000188921	0.000247602	0.00236603	0.000194862	0.000224511	0.000189761	0.000227552	0.000230482	0.000187368	0.000641923	0.0241778	0.000285085	0.00806538	0.00092253	0.00030586	0.0140871	0.0253345	0.000900432	0.000964769	0.000922857	0.000918294	0.000855936	0.00314717	0.000290944	0.000282734	0.000345953	0.00042735	0.000922595	0.000738999	0.000798253	0.000698917	0.00089643	0.000915681	0.0298829	0.000553633	0.000919905	0.00230793	0.00672921	0.000915622	0.000922632	0.000896313	0.00294714	0.00092259	0.113134	0.000293615	0.0107461	0.000922276	0.00042526	0.00073912	0.000927763	0.00178392	0.000856824	0.00146808	0.000417373	0.000780226	0.000580571	0.000570262	0.000904545	0.000739373	0.000922606	0.0447021	0.00711655	0.000852262	0.000856666	0.000927728	0.00855671	0.00771216	0.000855978	0.000927763	0.0136292	0.0103626	0.000899573	0.0241542	0.00147967	0.0166656	0.00948428	0.133259	0.00646485	0.001	0.0375515	0.187319	0.140004	0.0197957	0.00382948	0.0122567	0.0320158	0.00582904	0.00297032	0.0499595	0.0525281	0.0476022	0.0651746	0.0879687	0.0194444	0.0137929	0.0174028	0.0450476	0.00232837	0.020018	0.0581916	0.0233787	0.0527671	0.0100537	0.00208093	0.00654318	0.044656	0.0200229	0.000991889	0.0263744	0.0066027	0.0123697	0.0272821	0.000984013	0.0010019	0.00813858	0.00407382	0.000982475	0.029993	0.0104516	0.0122616	0.00414963	0.0235711	0.00452841	0.0281244	0.00222809	0.0138766	0.000988809	0.00100135	0.00167962	0.0206472	0.00230895	0.001683	0.000997589	0.011733	0.000991885	0.00908007	0.000996474	0.000991559	0.00331639	0.00229584	0.00349103	0.000991882	0.00516997	0.000991878	0.00201747	0.0090973	0.000982032	0.000996468	0.00101143	0.00313742	0.000991886	0.000991888	0.00717866	0.0127729	0.001	0.000996878	0.000996463	0.000991488	0.00100041	0.0073497	0.00100856	0.00343049	0.000991494	0.000991888	0.00100191	0.000975405	0.00099189	0.00100176	0.00100191	0.000987327	0.00100176	
10000	-29234.4	-390.805	5.72402	0.119138	0.14182	0.00194148	0.000188577	6.8685e-05	0.000188251	0.000246723	0.00235764	0.000194171	0.000223715	0.000189088	0.000226745	0.000229664	0.000186703	0.000639646	0.024092	0.000284074	0.00803677	0.000919258	0.000304775	0.0140371	0.0252447	0.000897239	0.000961347	0.000919583	0.000915037	0.0008529	0.00313601	0.000289912	0.000281731	0.000344726	0.000425834	0.000919323	0.000736378	0.000795422	0.000696438	0.00089325	0.000912433	0.0297769	0.000551669	0.000916642	0.00229975	0.0100044	0.000912375	0.000919359	0.000996701	0.00293669	0.000919318	0.112733	0.000292573	0.010708	0.000919005	0.000423751	0.000736499	0.000996597	0.00177759	0.000853785	0.00146288	0.000415893	0.000777458	0.000578512	0.00056824	0.000901337	0.00073675	0.000919333	0.0445436	0.00709131	0.000849239	0.000853627	0.000924438	0.00852636	0.00768481	0.000852942	0.000996525	0.0135808	0.0103258	0.000896382	0.0240685	0.00147442	0.0166065	0.00945064	0.132786	0.00644192	0.000996453	0.0374183	0.186655	0.139507	0.0197255	0.0038159	0.0122132	0.0319023	0.00583305	0.00297237	0.0499939	0.0525643	0.0476349	0.0652194	0.0880293	0.0194578	0.0138024	0.0174148	0.0450786	0.00232997	0.0200318	0.0582317	0.0233948	0.0528034	0.00979352	0.00208236	0.00654769	0.0446867	0.0200367	0.00100027	0.0263925	0.00660724	0.0123783	0.0273009	0.00208546	0.00100259	0.00814418	0.00407663	0.000983151	0.0300137	0.0104588	0.01227	0.00415248	0.0235873	0.00453152	0.0281438	0.00222963	0.0138862	0.00098949	0.00100204	0.00168077	0.0206614	0.00231054	0.00168415	0.000998276	0.0117411	0.000992567	0.00908632	0.00099716	0.000992241	0.00331867	0.00229742	0.00349343	0.000992564	0.00517353	0.0010007	0.00201886	0.00910357	0.000982708	0.000997154	0.00100068	0.00313958	0.000992569	0.000999161	0.0071836	0.0127817	0.000999154	0.000997565	0.00100069	0.000992171	0.0010011	0.00735476	0.00100925	0.00190017	0.000992176	0.00099257	0.0010026	0.000976076	0.000992573	0.00100245	0.00100259	0.000988007	0.00100027	
